RED1,RED2,RED3,RED4,BLUE,OCCURRENCE,ISSUE
9,20,23,30,14,1,09090 
9,20,24,25,4,1,15057 
9,20,24,25,5,1,05079 
9,20,24,25,10,1,03080 
9,20,24,25,11,1,05107 
9,20,24,25,14,1,08114 
9,20,24,26,4,2,21150 15057 
9,20,24,26,10,1,11001 
9,20,24,26,11,1,05107 
9,20,24,28,5,1,05079 
9,20,24,28,7,1,18014 
9,20,24,28,10,1,03080 
9,20,24,30,8,1,20060 
9,20,24,30,10,1,03080 
9,20,24,30,16,1,16002 
9,20,24,31,4,1,19131 
9,20,24,31,7,1,18014 
9,20,24,31,14,1,08114 
9,20,24,32,4,1,15057 
9,20,24,32,5,1,04029 
9,20,24,32,8,1,07044 
9,20,24,32,10,1,11001 
9,20,25,26,4,1,15057 
9,20,25,26,11,1,05107 
9,20,25,26,15,1,17001 
9,20,25,28,5,1,05079 
9,20,25,28,10,1,03080 
9,20,25,28,14,1,09123 
9,20,25,29,9,2,11104 09099 
9,20,25,30,10,1,03080 
9,20,25,31,14,1,08114 
9,20,25,32,4,1,15057 
9,20,25,32,16,1,14009 
9,20,25,33,6,1,04119 
9,20,26,27,4,1,15097 
9,20,26,27,8,1,19148 
9,20,26,27,16,1,06101 
9,20,26,28,14,1,05002 
9,20,26,28,15,2,08021 05005 
9,20,26,28,16,1,06101 
9,20,26,29,9,2,08044 05074 
9,20,26,32,4,1,15057 
9,20,26,32,10,1,11001 
9,20,26,32,11,1,15079 
9,20,26,32,13,1,05050 
9,20,26,33,14,1,05002 
9,20,26,33,15,1,05005 
9,20,27,28,16,1,06101 
9,20,27,29,1,1,14001 
9,20,27,30,9,1,18074 
9,20,27,31,4,1,16067 
9,20,28,30,10,1,03080 
9,20,28,31,7,1,18014 
9,20,28,32,2,1,14129 
9,20,28,32,12,1,18096 
9,20,28,33,14,1,05002 
9,20,28,33,15,1,05005 
9,20,30,31,6,1,09049 
9,20,30,32,8,1,07096 
9,20,32,33,13,1,09084 
9,20,32,33,15,1,20050 
9,21,22,23,5,1,07132 
9,21,22,24,10,1,04043 
9,21,22,24,12,1,05101 
9,21,22,24,14,1,13088 
9,21,22,26,3,1,21146 
9,21,22,26,7,1,09034 
9,21,22,32,3,1,21146 
9,21,22,33,9,1,15149 
9,21,23,24,1,1,05061 
9,21,23,25,1,1,15104 
9,21,23,26,1,1,15104 
9,21,23,26,3,1,20057 
9,21,23,26,6,1,06020 
9,21,23,26,7,1,03007 
9,21,23,26,8,1,20065 
9,21,23,27,5,1,10044 
9,21,23,28,3,1,11091 
9,21,23,29,6,1,06020 
9,21,23,29,15,1,19033 
9,21,23,30,3,1,11091 
9,21,23,30,6,1,21076 
9,21,23,30,12,1,04105 
9,21,23,31,5,1,10044 
9,21,23,32,3,1,20057 
9,21,23,32,6,1,21076 
9,21,23,32,8,1,15042 
9,21,24,26,4,1,21150 
9,21,24,26,5,1,12035 
9,21,24,27,10,1,16124 
9,21,24,31,12,1,05069 
9,21,24,32,6,1,10009 
9,21,24,32,8,1,07044 
9,21,24,32,10,1,16124 
9,21,24,33,12,1,05069 
9,21,25,26,1,1,15104 
9,21,25,26,6,1,10101 
9,21,25,26,13,1,17024 
9,21,25,26,14,1,17119 
9,21,25,29,3,1,05090 
9,21,25,29,13,1,17024 
9,21,25,31,1,1,10152 
9,21,25,31,13,2,17024 05060 
9,21,25,31,14,1,17119 
9,21,25,32,3,1,05090 
9,21,25,33,13,1,05060 
9,21,26,27,1,1,15092 
9,21,26,27,9,1,09013 
9,21,26,28,4,1,08101 
9,21,26,29,6,1,06020 
9,21,26,29,13,1,17024 
9,21,26,30,4,1,08101 
9,21,26,31,13,2,17024 09117 
9,21,26,31,14,1,17119 
9,21,26,32,1,1,10133 
9,21,26,32,3,2,21146 20057 
9,21,26,32,8,1,12127 
9,21,26,33,3,1,12043 
9,21,26,33,6,1,04112 
9,21,27,28,12,1,14044 
9,21,27,29,5,1,19038 
9,21,27,29,13,1,06035 
9,21,27,30,5,1,19038 
9,21,27,31,5,2,10044 07128 
9,21,27,32,10,1,16124 
9,21,27,33,12,1,14044 
9,21,28,29,5,1,05095 
9,21,28,30,3,1,11091 
9,21,28,30,4,1,08101 
9,21,28,33,6,1,21046 
9,21,28,33,12,1,14044 
9,21,29,30,5,1,19038 
9,21,29,30,16,1,08009 
9,21,29,31,13,1,17024 
9,21,29,31,16,1,08009 
9,21,29,32,3,1,05090 
9,21,29,32,16,1,08009 
9,21,30,31,4,1,16119 
9,21,30,31,13,1,09079 
9,21,30,31,16,1,08009 
9,21,30,32,4,1,16119 
9,21,30,32,6,1,21076 
9,21,30,32,16,1,08009 
9,21,30,33,1,1,04091 
9,21,31,32,4,1,16119 
9,21,31,32,16,1,08009 
9,21,31,33,5,1,19101 
9,21,31,33,12,2,05069 03054 
9,21,31,33,13,1,05060 
9,21,32,33,3,1,18083 
9,22,23,24,16,1,18103 
9,22,23,25,6,1,18145 
9,22,23,29,6,1,17088 
9,22,23,30,7,1,16022 
9,22,23,31,14,1,16118 
9,22,23,33,14,1,16118 
9,22,24,26,3,1,19034 
9,22,24,26,5,1,16021 
9,22,24,26,16,1,20111 
9,22,24,27,11,2,10023 07027 
9,22,24,30,1,1,20015 
9,22,24,32,5,1,04029 
9,22,24,32,6,1,20036 
9,22,24,33,1,1,20015 
9,22,24,33,3,1,15035 
9,22,25,26,10,1,05028 
9,22,25,27,8,1,21042 
9,22,25,28,13,1,05076 
9,22,25,28,14,1,09123 
9,22,25,29,15,1,14014 
9,22,25,31,10,1,12040 
9,22,25,32,10,1,05028 
9,22,25,32,12,1,13064 
9,22,26,27,7,1,15148 
9,22,26,28,9,1,08148 
9,22,26,32,1,1,13007 
9,22,26,32,3,1,21146 
9,22,26,32,10,1,05028 
9,22,26,33,1,1,06131 
9,22,27,28,6,1,10134 
9,22,27,29,2,1,19150 
9,22,27,29,6,1,14075 
9,22,27,29,12,1,06129 
9,22,28,31,4,1,04020 
9,22,28,32,8,1,20103 
9,22,28,32,11,1,17058 
9,22,28,32,15,1,20119 
9,22,28,33,8,1,08073 
9,22,28,33,15,1,20119 
9,22,29,32,12,1,08029 
9,22,30,32,1,1,22020 
9,22,30,32,8,1,07096 
9,22,30,33,1,1,20015 
9,22,30,33,16,1,17118 
9,22,31,33,14,1,16118 
9,22,32,33,15,1,20119 
9,23,24,25,12,1,13135 
9,23,24,25,13,1,16143 
9,23,24,25,15,1,14020 
9,23,24,26,3,1,13077 
9,23,24,26,7,1,12150 
9,23,24,26,16,1,19041 
9,23,24,27,5,1,06099 
9,23,24,27,8,1,13109 
9,23,24,29,3,1,13077 
9,23,24,29,8,1,13109 
9,23,24,29,12,1,13135 
9,23,24,30,5,1,15147 
9,23,24,31,12,1,13135 
9,23,24,32,8,1,13109 
9,23,24,33,2,1,12023 
9,23,24,33,13,1,16143 
9,23,25,26,1,1,15104 
9,23,25,26,7,1,08139 
9,23,25,29,12,1,13135 
9,23,25,30,7,1,13124 
9,23,25,31,12,1,13135 
9,23,25,33,12,1,05137 
9,23,25,33,13,1,16143 
9,23,26,29,3,1,13077 
9,23,26,29,6,1,06020 
9,23,26,31,9,1,07126 
9,23,26,32,3,1,20057 
9,23,26,32,14,1,21041 
9,23,27,29,8,1,13109 
9,23,27,30,8,1,20067 
9,23,27,31,5,1,10044 
9,23,27,32,1,1,13101 
9,23,27,32,8,1,13109 
9,23,27,33,3,1,05094 
9,23,28,30,3,1,11091 
9,23,28,30,5,1,06146 
9,23,28,33,8,1,17054 
9,23,29,31,12,1,13135 
9,23,29,32,8,1,13109 
9,23,30,31,6,1,13106 
9,23,30,32,6,2,21076 13106 
9,23,31,32,6,1,13106 
9,23,31,33,14,1,16118 
9,23,32,33,7,1,09036 
9,24,25,26,1,1,15013 
9,24,25,26,4,1,15057 
9,24,25,26,9,1,14062 
9,24,25,26,11,1,05107 
9,24,25,28,5,1,05079 
9,24,25,28,10,1,03080 
9,24,25,28,15,1,21094 
9,24,25,28,16,1,20107 
9,24,25,29,1,1,15013 
9,24,25,29,6,1,16153 
9,24,25,29,12,1,13135 
9,24,25,30,10,1,03080 
9,24,25,31,12,1,13135 
9,24,25,31,14,1,08114 
9,24,25,32,4,1,15057 
9,24,25,32,14,1,07017 
9,24,25,33,10,1,11030 
9,24,25,33,13,1,16143 
9,24,25,33,15,1,21094 
9,24,26,27,5,1,10081 
9,24,26,29,1,1,15013 
9,24,26,29,3,1,13077 
9,24,26,30,6,1,21130 
9,24,26,31,5,1,11007 
9,24,26,32,4,1,15057 
9,24,26,32,10,1,11001 
9,24,27,29,8,1,13109 
9,24,27,30,9,1,21102 
9,24,27,32,8,1,13109 
9,24,27,32,10,1,16124 
9,24,27,33,16,1,13117 
9,24,28,29,2,1,16050 
9,24,28,30,2,1,16050 
9,24,28,30,10,1,03080 
9,24,28,31,7,1,18014 
9,24,28,33,15,1,21094 
9,24,29,30,2,1,16050 
9,24,29,30,7,1,22017 
9,24,29,31,12,1,13135 
9,24,29,32,7,1,22017 
9,24,29,32,8,1,13109 
9,24,30,31,4,1,16083 
9,24,30,32,7,1,22017 
9,24,30,33,1,1,20015 
9,24,31,33,12,1,05069 
9,25,26,29,1,1,15013 
9,25,26,29,8,1,20102 
9,25,26,29,13,1,17024 
9,25,26,30,11,1,13149 
9,25,26,31,13,1,17024 
9,25,26,31,14,1,17119 
9,25,26,32,4,1,15057 
9,25,26,32,10,1,05028 
9,25,26,32,11,1,13149 
9,25,27,30,1,1,07103 
9,25,27,32,1,1,07103 
9,25,27,32,6,1,07024 
9,25,27,32,11,1,03068 
9,25,27,33,8,1,08132 
9,25,27,33,11,1,03068 
9,25,28,30,10,1,03080 
9,25,28,31,6,1,09076 
9,25,28,33,4,1,21083 
9,25,28,33,15,1,21094 
9,25,29,31,12,1,13135 
9,25,29,31,13,1,17024 
9,25,29,32,3,1,05090 
9,25,29,32,12,1,06048 
9,25,30,32,1,1,07103 
9,25,30,32,11,1,13149 
9,25,30,33,14,1,13075 
9,25,31,32,9,1,11080 
9,25,31,33,13,1,05060 
9,25,32,33,11,1,03068 
9,26,27,28,16,1,06101 
9,26,27,33,1,1,15098 
9,26,28,30,4,1,08101 
9,26,28,33,14,1,05002 
9,26,28,33,15,1,05005 
9,26,29,30,3,1,20003 
9,26,29,30,8,1,11046 
9,26,29,31,13,1,17024 
9,26,29,32,3,1,20003 
9,26,29,33,12,1,12066 
9,26,30,31,4,1,21005 
9,26,30,31,14,1,10143 
9,26,30,32,3,1,20003 
9,26,30,32,11,1,13149 
9,26,31,32,16,1,11124 
9,27,28,32,8,1,19092 
9,27,28,33,8,1,19092 
9,27,28,33,12,1,14044 
9,27,29,30,5,1,19038 
9,27,29,31,5,1,21030 
9,27,29,31,13,1,13036 
9,27,29,32,8,1,13109 
9,27,30,32,1,1,07103 
9,27,31,32,13,1,05024 
9,27,31,33,1,1,08118 
9,27,31,33,6,1,12005 
9,27,31,33,10,1,06012 
9,27,32,33,8,1,19092 
9,27,32,33,11,1,03068 
9,28,29,30,2,1,16050 
9,28,30,33,1,1,16026 
9,28,30,33,8,1,14052 
9,28,31,33,15,1,09095 
9,28,32,33,2,1,03058 
9,28,32,33,6,1,10093 
9,28,32,33,8,1,19092 
9,28,32,33,15,1,20119 
9,29,30,31,5,1,12128 
9,29,30,31,16,1,08009 
9,29,30,32,3,1,20003 
9,29,30,32,7,1,22017 
9,29,30,32,16,1,08009 
9,29,31,32,16,1,08009 
9,29,32,33,2,1,21017 
9,30,31,32,1,1,19124 
9,30,31,32,4,1,16119 
9,30,31,32,6,1,13106 
9,30,31,32,16,1,08009 
9,30,31,33,1,1,19124 
9,30,32,33,1,1,19124 
9,31,32,33,1,1,19124 
10,11,12,13,11,1,03001 
10,11,12,15,5,1,16086 
10,11,12,15,9,1,08125 
10,11,12,15,14,1,15025 
10,11,12,18,7,1,18061 
10,11,12,19,15,1,14047 
10,11,12,20,12,1,16074 
10,11,12,21,9,1,18095 
10,11,12,21,13,1,11152 
10,11,12,23,7,1,18061 
10,11,12,23,16,2,17011 13080 
10,11,12,24,3,1,05131 
10,11,12,25,9,1,10033 
10,11,12,25,12,1,16074 
10,11,12,26,9,2,18095 08125 
10,11,12,26,11,1,03001 
10,11,12,26,13,1,11152 
10,11,12,26,16,1,17011 
10,11,12,27,14,1,15025 
10,11,12,28,11,1,03001 
10,11,12,28,16,1,13080 
10,11,12,29,9,2,10033 08125 
10,11,12,29,15,1,14047 
10,11,12,29,16,1,17011 
10,11,12,32,5,1,16086 
10,11,12,32,14,1,15025 
10,11,12,32,16,1,13080 
10,11,12,33,9,1,18095 
10,11,13,14,9,1,12087 
10,11,13,16,3,1,09061 
10,11,13,19,3,1,09061 
10,11,13,21,1,1,11060 
10,11,13,22,9,1,12087 
10,11,13,26,11,1,03001 
10,11,13,27,1,1,11060 
10,11,13,27,9,1,21147 
10,11,13,28,9,1,21147 
10,11,13,28,11,1,03001 
10,11,13,30,3,1,09061 
10,11,13,31,1,1,11060 
10,11,13,32,3,1,14115 
10,11,13,32,7,1,05025 
10,11,13,32,14,1,14099 
10,11,14,15,2,1,18125 
10,11,14,15,5,1,19115 
10,11,14,15,7,1,17012 
10,11,14,16,7,1,17012 
10,11,14,17,6,1,14140 
10,11,14,21,12,1,16087 
10,11,14,22,9,2,15099 12087 
10,11,14,23,7,1,22032 
10,11,14,24,7,1,17012 
10,11,14,27,6,1,18053 
10,11,14,29,5,1,19115 
10,11,14,30,5,1,07043 
10,11,14,32,2,1,18125 
10,11,14,32,7,1,22032 
10,11,14,33,6,1,14140 
10,11,15,16,2,1,08123 
10,11,15,16,7,1,17012 
10,11,15,19,13,2,08067 08038 
10,11,15,19,16,1,12038 
10,11,15,20,12,1,15126 
10,11,15,23,12,1,15126 
10,11,15,24,7,1,17012 
10,11,15,24,11,1,19054 
10,11,15,25,2,1,08123 
10,11,15,26,6,1,14125 
10,11,15,26,9,1,08125 
10,11,15,26,11,1,19054 
10,11,15,26,13,1,08067 
10,11,15,27,14,1,15025 
10,11,15,29,2,1,08123 
10,11,15,29,5,1,19115 
10,11,15,29,9,1,08125 
10,11,15,29,12,1,15126 
10,11,15,30,1,1,08098 
10,11,15,31,6,1,14125 
10,11,15,32,2,1,18125 
10,11,15,32,5,1,16086 
10,11,15,32,6,1,14125 
10,11,15,32,14,1,15025 
10,11,15,33,13,1,08067 
10,11,15,33,16,1,12038 
10,11,16,19,3,1,09061 
10,11,16,23,11,1,12064 
10,11,16,23,16,1,07037 
10,11,16,24,7,1,17012 
10,11,16,24,11,1,12064 
10,11,16,25,2,1,08123 
10,11,16,29,2,2,20039 08123 
10,11,16,30,3,1,09061 
10,11,16,31,16,1,07037 
10,11,16,33,16,1,07037 
10,11,17,18,10,1,14046 
10,11,17,18,16,1,18146 
10,11,17,20,15,1,21060 
10,11,17,21,5,1,18064 
10,11,17,22,10,1,14046 
10,11,17,23,15,1,18035 
10,11,17,26,11,1,03046 
10,11,17,28,15,1,18035 
10,11,17,29,15,1,21060 
10,11,17,29,16,1,18146 
10,11,17,30,15,1,21060 
10,11,17,33,6,1,14140 
10,11,18,19,10,1,10035 
10,11,18,20,6,1,12069 
10,11,18,21,10,1,10035 
10,11,18,22,10,1,14046 
10,11,18,23,7,1,18061 
10,11,18,23,15,1,18109 
10,11,18,23,16,1,06098 
10,11,18,25,1,1,05010 
10,11,18,26,1,1,05010 
10,11,18,27,12,1,11072 
10,11,18,29,6,1,12069 
10,11,18,29,16,1,18146 
10,11,18,31,15,1,18109 
10,11,18,33,15,1,18109 
10,11,19,21,10,1,10035 
10,11,19,26,13,1,08067 
10,11,19,29,15,1,14047 
10,11,19,30,3,1,09061 
10,11,19,33,13,1,08067 
10,11,19,33,16,1,12038 
10,11,20,21,11,1,16069 
10,11,20,23,12,1,15126 
10,11,20,25,12,1,16074 
10,11,20,27,11,1,16069 
10,11,20,29,6,1,12069 
10,11,20,29,12,1,15126 
10,11,20,29,13,1,18098 
10,11,20,29,15,1,21060 
10,11,20,30,15,1,21060 
10,11,20,32,13,1,18098 
10,11,21,22,13,1,22042 
10,11,21,23,2,1,19050 
10,11,21,23,6,1,11129 
10,11,21,23,16,1,12004 
10,11,21,26,6,1,11129 
10,11,21,26,9,1,18095 
10,11,21,26,13,1,11152 
10,11,21,27,1,1,11060 
10,11,21,27,11,1,16069 
10,11,21,30,13,1,22042 
10,11,21,31,1,1,11060 
10,11,21,33,9,1,18095 
10,11,22,24,2,1,08120 
10,11,22,26,2,1,08120 
10,11,22,26,7,1,22031 
10,11,22,30,13,1,22042 
10,11,22,32,7,1,22031 
10,11,22,33,2,1,08120 
10,11,23,24,4,1,04019 
10,11,23,24,11,1,12064 
10,11,23,25,2,1,07151 
10,11,23,26,6,1,11129 
10,11,23,26,16,2,17011 11014 
10,11,23,28,15,1,18035 
10,11,23,28,16,1,13080 
10,11,23,29,12,1,15126 
10,11,23,29,16,1,17011 
10,11,23,31,15,1,18109 
10,11,23,31,16,1,07037 
10,11,23,32,4,1,04019 
10,11,23,32,7,1,22032 
10,11,23,32,16,1,13080 
10,11,23,33,15,1,18109 
10,11,23,33,16,1,07037 
10,11,24,26,2,1,08120 
10,11,24,26,11,1,19054 
10,11,24,32,4,1,04019 
10,11,24,33,2,1,08120 
10,11,25,26,1,1,05010 
10,11,25,28,5,1,05066 
10,11,25,29,2,1,08123 
10,11,25,29,9,1,10033 
10,11,25,30,1,1,17115 
10,11,25,31,1,1,17115 
10,11,25,32,5,1,11113 
10,11,25,33,5,1,11113 
10,11,26,27,11,1,17131 
10,11,26,28,11,1,03001 
10,11,26,29,9,1,08125 
10,11,26,29,16,1,17011 
10,11,26,31,6,1,14125 
10,11,26,32,6,1,14125 
10,11,26,32,7,1,22031 
10,11,26,33,2,1,08120 
10,11,26,33,9,1,18095 
10,11,26,33,13,1,08067 
10,11,27,28,9,1,21147 
10,11,27,28,11,1,18142 
10,11,27,31,1,1,11060 
10,11,27,32,14,1,15025 
10,11,27,33,3,1,19135 
10,11,28,29,13,1,21119 
10,11,28,30,12,1,14003 
10,11,28,32,16,1,13080 
10,11,28,33,12,1,14003 
10,11,29,30,15,1,21060 
10,11,29,31,13,1,15006 
10,11,29,32,13,1,18098 
10,11,29,33,13,1,15006 
10,11,30,31,1,1,17115 
10,11,30,33,12,1,14003 
10,11,31,32,6,1,14125 
10,11,31,33,13,1,15006 
10,11,31,33,15,1,18109 
10,11,31,33,16,1,07037 
10,11,32,33,5,1,11113 
10,12,13,17,3,1,06049 
10,12,13,17,11,1,07111 
10,12,13,17,15,1,11008 
10,12,13,19,3,1,15131 
10,12,13,19,4,1,08049 
10,12,13,20,3,1,06049 
10,12,13,21,14,1,11099 
10,12,13,22,3,1,15131 
10,12,13,23,11,1,14145 
10,12,13,24,15,1,11008 
10,12,13,25,4,1,08049 
10,12,13,26,3,1,15131 
10,12,13,26,11,2,14145 03001 
10,12,13,26,14,1,11099 
10,12,13,27,4,1,12144 
10,12,13,27,14,1,11099 
10,12,13,28,11,1,03001 
10,12,13,29,11,1,14145 
10,12,13,30,4,1,12144 
10,12,13,30,13,1,11041 
10,12,13,31,15,1,11008 
10,12,13,32,13,1,11041 
10,12,14,15,11,1,13038 
10,12,14,16,6,1,07139 
10,12,14,18,14,1,14007 
10,12,14,19,11,1,13038 
10,12,14,20,10,1,07084 
10,12,14,22,6,1,07139 
10,12,14,22,15,1,15090 
10,12,14,25,15,1,15090 
10,12,14,27,10,1,07084 
10,12,14,28,14,1,14007 
10,12,14,30,8,1,14086 
10,12,14,33,15,1,15090 
10,12,15,17,5,1,20108 
10,12,15,17,8,1,21148 
10,12,15,19,8,1,21148 
10,12,15,19,11,1,13038 
10,12,15,20,8,1,21148 
10,12,15,21,5,1,09119 
10,12,15,22,13,1,11150 
10,12,15,23,5,1,20108 
10,12,15,24,8,1,21115 
10,12,15,25,14,1,18136 
10,12,15,26,9,1,08125 
10,12,15,26,14,1,18136 
10,12,15,27,8,1,21115 
10,12,15,27,13,1,11150 
10,12,15,27,14,2,18136 15025 
10,12,15,29,9,1,08125 
10,12,15,32,5,2,20108 16086 
10,12,15,32,14,1,15025 
10,12,16,18,15,1,11084 
10,12,16,19,16,1,22005 
10,12,16,22,6,1,07139 
10,12,16,26,7,1,08093 
10,12,16,28,7,1,08093 
10,12,16,31,14,1,06031 
10,12,16,31,16,1,22005 
10,12,16,32,14,1,06031 
10,12,16,32,15,1,11084 
10,12,17,18,11,1,14076 
10,12,17,19,8,1,21148 
10,12,17,19,13,1,18008 
10,12,17,20,3,1,06049 
10,12,17,20,8,1,21148 
10,12,17,22,5,1,05142 
10,12,17,22,9,1,08113 
10,12,17,23,5,2,20108 13041 
10,12,17,24,5,1,13041 
10,12,17,24,15,1,11008 
10,12,17,29,5,1,05142 
10,12,17,30,10,1,13040 
10,12,17,31,15,1,11008 
10,12,17,32,5,1,20108 
10,12,17,33,11,1,14076 
10,12,18,19,6,1,19094 
10,12,18,22,7,1,12152 
10,12,18,22,11,1,04002 
10,12,18,23,1,1,21034 
10,12,18,23,7,1,18061 
10,12,18,24,15,1,10132 
10,12,18,25,1,1,21034 
10,12,18,26,3,1,11122 
10,12,18,27,3,1,11122 
10,12,18,27,6,1,19094 
10,12,18,28,2,1,08136 
10,12,18,28,7,1,12152 
10,12,18,28,14,1,14007 
10,12,18,29,7,1,12152 
10,12,18,29,10,1,19048 
10,12,18,30,1,1,16044 
10,12,18,30,11,1,04002 
10,12,18,31,3,1,11122 
10,12,18,31,10,1,16094 
10,12,18,31,11,1,04002 
10,12,18,32,15,1,11084 
10,12,18,33,11,1,14076 
10,12,18,33,15,1,10132 
10,12,19,20,8,1,21148 
10,12,19,22,3,1,15131 
10,12,19,22,16,1,17095 
10,12,19,25,4,1,08049 
10,12,19,26,3,1,15131 
10,12,19,27,6,1,19094 
10,12,19,27,8,1,17026 
10,12,19,29,15,1,14047 
10,12,19,29,16,1,17095 
10,12,19,30,8,1,17026 
10,12,19,31,1,1,07031 
10,12,19,31,16,1,22005 
10,12,20,24,7,1,17050 
10,12,20,25,12,1,16074 
10,12,20,27,7,1,17050 
10,12,20,27,10,1,07084 
10,12,20,28,9,1,03048 
10,12,20,29,7,1,17050 
10,12,20,30,9,1,03048 
10,12,20,31,9,1,03048 
10,12,21,22,6,1,04070 
10,12,21,23,12,1,14127 
10,12,21,26,9,2,18095 08082 
10,12,21,26,13,1,11152 
10,12,21,26,14,1,11099 
10,12,21,27,12,1,14127 
10,12,21,27,14,1,11099 
10,12,21,30,6,1,04070 
10,12,21,31,1,1,20033 
10,12,21,32,1,1,20033 
10,12,21,32,4,1,05022 
10,12,21,33,4,1,05022 
10,12,21,33,6,1,04070 
10,12,21,33,9,1,18095 
10,12,22,24,10,1,16020 
10,12,22,25,15,1,15090 
10,12,22,26,3,1,15131 
10,12,22,26,7,1,18055 
10,12,22,27,13,1,11150 
10,12,22,28,7,1,12152 
10,12,22,29,5,1,05142 
10,12,22,29,7,1,12152 
10,12,22,29,16,1,17095 
10,12,22,30,6,1,04070 
10,12,22,30,11,1,04002 
10,12,22,30,15,1,11053 
10,12,22,31,11,1,04002 
10,12,22,33,6,1,04070 
10,12,22,33,15,1,15090 
10,12,23,24,5,1,13041 
10,12,23,25,1,1,21034 
10,12,23,26,11,1,14145 
10,12,23,26,16,1,17011 
10,12,23,27,12,1,14127 
10,12,23,28,16,1,13080 
10,12,23,29,11,1,14145 
10,12,23,29,16,1,17011 
10,12,23,32,5,1,20108 
10,12,23,32,16,1,13080 
10,12,24,27,7,1,17050 
10,12,24,27,8,1,21115 
10,12,24,28,2,1,16079 
10,12,24,29,6,1,05108 
10,12,24,29,7,1,17050 
10,12,24,30,6,1,05108 
10,12,24,31,15,1,11008 
10,12,24,33,15,1,10132 
10,12,25,26,14,1,18136 
10,12,25,27,14,1,18136 
10,12,25,29,9,1,10033 
10,12,25,33,15,1,15090 
10,12,26,27,3,1,11122 
10,12,26,27,14,2,18136 11099 
10,12,26,28,7,1,08093 
10,12,26,28,11,1,03001 
10,12,26,29,9,1,08125 
10,12,26,29,11,1,14145 
10,12,26,29,16,1,17011 
10,12,26,30,3,1,05081 
10,12,26,31,3,1,11122 
10,12,26,33,9,1,18095 
10,12,27,29,7,1,17050 
10,12,27,30,4,1,12144 
10,12,27,30,8,1,17026 
10,12,27,31,3,2,19120 11122 
10,12,27,32,3,1,19120 
10,12,27,32,5,1,16144 
10,12,27,32,14,1,15025 
10,12,27,33,3,1,19120 
10,12,27,33,5,1,16144 
10,12,28,29,7,1,12152 
10,12,28,30,9,1,03048 
10,12,28,31,9,1,03048 
10,12,28,32,16,1,13080 
10,12,29,30,6,1,05108 
10,12,29,31,1,1,16053 
10,12,30,31,9,1,03048 
10,12,30,31,11,1,04002 
10,12,30,32,13,1,11041 
10,12,30,32,14,1,19146 
10,12,30,33,6,1,04070 
10,12,30,33,16,1,10016 
10,12,31,32,1,1,20033 
10,12,31,32,3,1,19120 
10,12,31,32,13,1,11075 
10,12,31,32,14,1,06031 
10,12,31,33,3,1,19120 
10,12,31,33,10,1,17020 
10,12,32,33,3,1,19120 
10,12,32,33,4,1,05022 
10,12,32,33,5,1,16144 
10,13,14,15,14,1,19141 
10,13,14,16,14,1,13049 
10,13,14,16,16,1,10080 
10,13,14,17,14,1,19141 
10,13,14,18,3,1,18046 
10,13,14,20,3,1,18046 
10,13,14,21,2,1,14011 
10,13,14,21,14,1,13049 
10,13,14,22,9,1,12087 
10,13,14,23,16,1,10080 
10,13,14,25,11,1,12089 
10,13,14,31,3,1,18046 
10,13,14,32,2,1,14011 
10,13,14,32,14,1,13049 
10,13,14,33,14,1,19141 
10,13,15,16,12,1,11103 
10,13,15,17,14,1,19141 
10,13,15,19,2,1,07093 
10,13,15,19,14,1,09110 
10,13,15,19,15,1,20093 
10,13,15,22,4,1,17041 
10,13,15,24,2,1,21110 
10,13,15,25,15,1,21103 
10,13,15,26,11,1,13122 
10,13,15,27,4,1,17041 
10,13,15,27,11,1,13122 
10,13,15,28,3,1,08020 
10,13,15,28,9,1,19051 
10,13,15,29,2,1,07093 
10,13,15,29,15,1,21103 
10,13,15,30,3,1,08020 
10,13,15,30,14,1,09110 
10,13,15,30,15,1,21103 
10,13,15,31,2,1,21110 
10,13,15,32,2,1,21110 
10,13,15,32,15,1,19001 
10,13,15,33,14,1,19141 
10,13,15,33,15,1,19001 
10,13,16,17,1,1,12060 
10,13,16,17,11,1,07053 
10,13,16,18,11,1,07053 
10,13,16,19,3,1,09061 
10,13,16,21,7,1,09051 
10,13,16,21,14,1,13049 
10,13,16,22,6,1,06144 
10,13,16,22,9,1,05099 
10,13,16,23,7,1,09051 
10,13,16,23,8,1,19036 
10,13,16,23,15,1,13145 
10,13,16,23,16,1,10080 
10,13,16,24,9,1,05099 
10,13,16,24,15,1,13145 
10,13,16,27,7,1,04063 
10,13,16,27,11,1,07053 
10,13,16,28,7,1,04063 
10,13,16,29,1,1,12060 
10,13,16,29,6,1,06144 
10,13,16,30,3,1,09061 
10,13,16,31,9,1,05099 
10,13,16,32,8,1,19036 
10,13,16,32,14,1,13049 
10,13,17,18,2,1,04042 
10,13,17,18,11,1,07053 
10,13,17,20,3,1,06049 
10,13,17,21,2,1,04042 
10,13,17,22,13,1,13006 
10,13,17,24,15,1,11008 
10,13,17,27,11,1,07053 
10,13,17,28,4,1,13048 
10,13,17,28,15,1,08142 
10,13,17,29,1,1,12060 
10,13,17,30,4,1,13048 
10,13,17,30,13,1,13006 
10,13,17,31,15,1,11008 
10,13,17,32,4,1,13048 
10,13,17,33,14,1,19141 
10,13,18,19,1,1,04086 
10,13,18,20,3,1,18046 
10,13,18,21,2,1,04042 
10,13,18,25,1,1,04086 
10,13,18,25,9,1,15139 
